Freq.	V(v01)
Step Information: Run=1  (Run: 1/100)
2.27573272508755e+004	(-3.12756647494331e+000dB,-1.31554431922809e+002°)
2.32874134988607e+004	(-2.69036992027130e+000dB,-1.34568350340731e+002°)
2.38298470417284e+004	(-2.32759768957404e+000dB,-1.37345635818001e+002°)
2.43849154849229e+004	(-2.02459034210882e+000dB,-1.39902717582462e+002°)
2.49529131330801e+004	(-1.76991748832814e+000dB,-1.42257205646630e+002°)
2.55341411460712e+004	(-1.55459148306797e+000dB,-1.44426767543116e+002°)
2.61289076986823e+004	(-1.37149496610389e+000dB,-1.46428430639864e+002°)
2.67375281440123e+004	(-1.21495551288819e+000dB,-1.48278182205415e+002°)
2.73603251806772e+004	(-1.08042515718541e+000dB,-1.49990770915156e+002°)
2.79976290239096e+004	(-9.64236515584164e-001dB,-1.51579639705168e+002°)
2.86497775806430e+004	(-8.63415788772553e-001dB,-1.53056940574430e+002°)
2.93171166286742e+004	(-7.75538472224353e-001dB,-1.54433597528274e+002°)
2.99999999999999e+004	(-6.98617401003496e-001dB,-1.55719395169743e+002°)
3.06987897684225e+004	(-6.31015430826596e-001dB,-1.56923078410015e+002°)
3.14138564415269e+004	(-5.71376992221323e-001dB,-1.58052454236412e+002°)
3.21455791571281e+004	(-5.18574174159927e-001dB,-1.59114490146755e+002°)
3.28943458842954e+004	(-4.71664045800944e-001dB,-1.60115406269948e+002°)
3.36605536290588e+004	(-4.29854710578637e-001dB,-1.61060759740151e+002°)
3.44446086449064e+004	(-3.92478176608500e-001dB,-1.61955520857293e+002°)
3.52469266481858e+004	(-3.58968572072954e-001dB,-1.62804141146393e+002°)
3.60679330385222e+004	(-3.28844570948933e-001dB,-1.63610613756308e+002°)
3.69080631243713e+004	(-3.01695150369415e-001dB,-1.64378526805800e+002°)
3.77677623538249e+004	(-2.77167996202211e-001dB,-1.65111110351510e+002°)
3.86474865507939e+004	(-2.54960023028773e-001dB,-1.65811277658269e+002°)
3.95477021566921e+004	(-2.34809589764000e-001dB,-1.66481661422965e+002°)
4.04688864777495e+004	(-2.16490081001844e-001dB,-1.67124645555324e+002°)
4.14115279380864e+004	(-1.99804593053979e-001dB,-1.67742393062976e+002°)
4.23761263386825e+004	(-1.84581517274976e-001dB,-1.68336870530088e+002°)
4.33631931223777e+004	(-1.70670855185441e-001dB,-1.68909869622629e+002°)
4.43732516450461e+004	(-1.57941132805959e-001dB,-1.69463026000749e+002°)
4.54068374530861e+004	(-1.46276807544557e-001dB,-1.69997835970946e+002°)
4.64644985673743e+004	(-1.35576081497597e-001dB,-1.70515671167808e+002°)
4.75467957738332e+004	(-1.25749051324409e-001dB,-1.71017791517254e+002°)
4.86543029207677e+004	(-1.16716137854539e-001dB,-1.71505356699856e+002°)
4.97876072231266e+004	(-1.08406748997030e-001dB,-1.71979436303851e+002°)
5.09473095738521e+004	(-1.00758137883917e-001dB,-1.72441018832180e+002°)
5.21340248624810e+004	(-9.37144249299096e-002dB,-1.72891019706071e+002°)
5.33483823011675e+004	(-8.72257579521246e-002dB,-1.73330288388766e+002°)
5.45910257582993e+004	(-8.12475889335008e-002dB,-1.73759614736709e+002°)
5.58626140998858e+004	(-7.57400496320870e-002dB,-1.74179734671398e+002°)
5.71638215388972e+004	(-7.06674111996305e-002dB,-1.74591335253000e+002°)
5.84953379927411e+004	(-6.59976154028105e-002dB,-1.74995059226308e+002°)
5.98578694490661e+004	(-6.17018670424819e-002dB,-1.75391509100602e+002°)
6.12521383400856e+004	(-5.77542788183028e-002dB,-1.75781250817143e+002°)
6.26788839256209e+004	(-5.41315612573090e-002dB,-1.76164817051276e+002°)
6.41388626850667e+004	(-5.08127514629361e-002dB,-1.76542710190266e+002°)
6.56328487184863e+004	(-4.77789753893330e-002dB,-1.76915405022929e+002°)
6.71616341570499e+004	(-4.50132391402451e-002dB,-1.77283351172714e+002°)
6.87260295830329e+004	(-4.25002454560199e-002dB,-1.77646975302081e+002°)
7.03268644595973e+004	(-4.02262321105541e-002dB,-1.78006683112688e+002°)
7.19649875705844e+004	(-3.81788294123478e-002dB,-1.78362861163028e+002°)
7.36412674705506e+004	(-3.63469344003823e-002dB,-1.78715878522595e+002°)
7.53565929452870e+004	(-3.47205996628922e-002dB,-1.79066088279498e+002°)
7.71118734830655e+004	(-3.32909349939471e-002dB,-1.79413828916477e+002°)
7.89080397568611e+004	(-3.20500203448246e-002dB,-1.79759425568611e+002°)
8.07460441178071e+004	(-3.09908287364344e-002dB,1.79896808825503e+002°)
8.26268611001446e+004	(-3.01071579750925e-002dB,1.79554572468582e+002°)
8.45514879379332e+004	(-2.93935701678896e-002dB,1.79213573736174e+002°)
8.65209450937978e+004	(-2.88453381623212e-002dB,1.78873530286518e+002°)
8.85362767999911e+004	(-2.84583981496722e-002dB,1.78534168241295e+002°)
9.05985516120600e+004	(-2.82293077666879e-002dB,1.78195221430619e+002°)
9.27088629754072e+004	(-2.81552091149137e-002dB,1.77856430696320e+002°)
9.48683298050509e+004	(-2.82337961889823e-002dB,1.77517543248159e+002°)
9.70780970788880e+004	(-2.84632862688627e-002dB,1.77178312068205e+002°)
9.93393364447768e+004	(-2.88423948843435e-002dB,1.76838495359067e+002°)
1.00000000000000e+005	(-2.89791399586149e-002dB,1.76740528615185e+002°)
Step Information: Run=58  (Run: 58/100)
3.00000000000000e+003	(2.19583232680578e-001dB,1.73894795110378e+002°)
3.06987897684226e+003	(2.18131323586504e-001dB,1.73743908778767e+002°)
3.14138564415270e+003	(2.16598615453085e-001dB,1.73588863489208e+002°)
3.21455791571282e+003	(2.14980010302071e-001dB,1.73429513304141e+002°)
3.28943458842955e+003	(2.13270030313895e-001dB,1.73265704999559e+002°)
3.36605536290589e+003	(2.11462784039906e-001dB,1.73097277568497e+002°)
3.44446086449065e+003	(2.09551929092417e-001dB,1.72924061683176e+002°)
3.52469266481859e+003	(2.07530630893305e-001dB,1.72745879111819e+002°)
3.60679330385224e+003	(2.05391517005124e-001dB,1.72562542085749e+002°)
3.69080631243714e+003	(2.03126626505651e-001dB,1.72373852611914e+002°)
3.77677623538250e+003	(2.00727353791204e-001dB,1.72179601725409e+002°)
3.86474865507940e+003	(1.98184386109859e-001dB,1.71979568676000e+002°)
3.95477021566922e+003	(1.95487634026532e-001dB,1.71773520041943e+002°)
4.04688864777496e+003	(1.92626153908091e-001dB,1.71561208763649e+002°)
4.14115279380865e+003	(1.89588061384734e-001dB,1.71342373088870e+002°)
4.23761263386826e+003	(1.86360434590017e-001dB,1.71116735420120e+002°)
4.33631931223778e+003	(1.82929205803910e-001dB,1.70884001053935e+002°)
4.43732516450462e+003	(1.79279039915122e-001dB,1.70643856800339e+002°)
4.54068374530862e+003	(1.75393197875727e-001dB,1.70395969469490e+002°)
4.64644985673744e+003	(1.71253383036842e-001dB,1.70139984210861e+002°)
4.75467957738334e+003	(1.66839567920111e-001dB,1.69875522688541e+002°)
4.86543029207679e+003	(1.62129798587425e-001dB,1.69602181074152e+002°)
4.97876072231268e+003	(1.57099973308316e-001dB,1.69319527836588e+002°)
5.09473095738523e+003	(1.51723591678687e-001dB,1.69027101305114e+002°)
5.21340248624812e+003	(1.45971469696181e-001dB,1.68724406979349e+002°)
5.33483823011676e+003	(1.39811415530627e-001dB,1.68410914556254e+002°)
5.45910257582995e+003	(1.33207859812279e-001dB,1.68086054640310e+002°)
5.58626140998860e+003	(1.26121433170661e-001dB,1.67749215098660e+002°)
5.71638215388974e+003	(1.18508482451136e-001dB,1.67399737017918e+002°)
5.84953379927413e+003	(1.10320515471115e-001dB,1.67036910213561e+002°)
5.98578694490663e+003	(1.01503562294118e-001dB,1.66659968236326e+002°)
6.12521383400858e+003	(9.19974387293664e-002dB,1.66268082812527e+002°)
6.26788839256211e+003	(8.17348950159631e-002dB,1.65860357646808e+002°)
6.41388626850669e+003	(7.06406293175086e-002dB,1.65435821506272e+002°)
6.56328487184865e+003	(5.86301415964385e-002dB,1.64993420494159e+002°)
6.71616341570501e+003	(4.56083984860204e-002dB,1.64532009409170e+002°)
6.87260295830331e+003	(3.14682737163860e-002dB,1.64050342073012e+002°)
7.03268644595976e+003	(1.60887212062551e-002dB,1.63547060493881e+002°)
7.19649875705846e+003	(-6.67371239303669e-004dB,1.63020682717241e+002°)
7.36412674705508e+003	(-1.89557110211307e-002dB,1.62469589197780e+002°)
7.53565929452873e+003	(-3.89535900792521e-002dB,1.61892007507974e+002°)
7.71118734830658e+003	(-6.08634294026110e-002dB,1.61285995180055e+002°)
7.89080397568614e+003	(-8.49169954693390e-002dB,1.60649420460346e+002°)
8.07460441178074e+003	(-1.11380432688519e-001dB,1.59979940739610e+002°)
8.26268611001449e+003	(-1.40560290223052e-001dB,1.59274978412980e+002°)
8.45514879379335e+003	(-1.72810764796250e-001dB,1.58531693922204e+002°)
8.65209450937981e+003	(-2.08542435711268e-001dB,1.57746955747553e+002°)
8.85362767999915e+003	(-2.48232837547862e-001dB,1.56917307155820e+002°)
9.05985516120604e+003	(-2.92439304011428e-001dB,1.56038929587898e+002°)
9.27088629754076e+003	(-3.41814628584772e-001dB,1.55107602704140e+002°)
9.48683298050513e+003	(-3.97126230986172e-001dB,1.54118661326631e+002°)
9.70780970788884e+003	(-4.59279702076725e-001dB,1.53066949866247e+002°)
9.93393364447772e+003	(-5.29347835678148e-001dB,1.51946775358557e+002°)
1.01653246841761e+004	(-6.08606559303847e-001dB,1.50751861041765e+002°)
1.04021055135759e+004	(-6.98579567555736e-001dB,1.49475303613599e+002°)
1.06444016770073e+004	(-8.01093969161306e-001dB,1.48109539073973e+002°)
1.08923416431030e+004	(-9.18349918293341e-001dB,1.46646324636649e+002°)
1.11460568729152e+004	(-1.05300806454354e+000dB,1.45076747909358e+002°)
1.14056818896168e+004	(-1.20829979889039e+000dB,1.43391279855722e+002°)
1.16713543498284e+004	(-1.38816681103727e+000dB,1.41579895589206e+002°)
1.19432151166049e+004	(-1.59743859701042e+000dB,1.39632297664514e+002°)
1.22214083341234e+004	(-1.84205959905584e+000dB,1.37538291422647e+002°)
1.25060815041100e+004	(-2.12938224327714e+000dB,1.35288382891441e+002°)
1.27973855640478e+004	(-2.46854946825220e+000dB,1.32874699698208e+002°)
1.30954749672050e+004	(-2.87100282068963e+000dB,1.30292380083991e+002°)
1.34005077645289e+004	(-3.35117477195009e+000dB,1.27541646860476e+002°)
1.37126456884462e+004	(-3.92746692382974e+000dB,1.24630911963285e+002°)
1.40320542386159e+004	(-4.62370145174306e+000dB,1.21581519399979e+002°)
1.43589027696791e+004	(-5.47141112012442e+000dB,1.18435332984666e+002°)
1.46933645810534e+004	(-6.51372079867168e+000dB,1.15267881903823e+002°)
1.50356170088181e+004	(-7.81247016455831e+000dB,1.12213940495493e+002°)
1.53858415197409e+004	(-9.46247542437070e+000dB,1.09525296213514e+002°)
1.57442238074931e+004	(-1.16230457995422e+001dB,1.07727070315865e+002°)
1.61109538911075e+004	(-1.45954613246667e+001dB,1.08151150287832e+002°)
1.64862262157287e+004	(-1.90108513640076e+001dB,1.15472890845933e+002°)
1.68702397557104e+004	(-2.49356978577066e+001dB,1.53595971541714e+002°)
1.72631981201147e+004	(-2.18370780248020e+001dB,-1.43606099518336e+002°)
1.76653096606676e+004	(-1.66612044833932e+001dB,-1.27832925214571e+002°)
1.80767875822307e+004	(-1.33182795165025e+001dB,-1.24952518012391e+002°)
1.84978500558444e+004	(-1.09975002735743e+001dB,-1.25480964505396e+002°)
1.89287203344058e+004	(-9.27817807087096e+000dB,-1.27226664632726e+002°)
1.93696268710396e+004	(-7.95017634590466e+000dB,-1.29450350251106e+002°)
1.98208034402278e+004	(-6.89530213549691e+000dB,-1.31840110841945e+002°)
2.02824892617594e+004	(-6.04040997122057e+000dB,-1.34246855840778e+002°)
2.07549291275680e+004	(-5.33694462089016e+000dB,-1.36595034828077e+002°)
2.12383735315241e+004	(-4.75098186875993e+000dB,-1.38846306228389e+002°)
2.17330788022496e+004	(-4.25790844250263e+000dB,-1.40982581026007e+002°)
2.22393072390275e+004	(-3.83935383997802e+000dB,-1.42997265500048e+002°)
2.27573272508755e+004	(-3.48130579592241e+000dB,-1.44890395910892e+002°)
2.32874134988607e+004	(-3.17289160808811e+000dB,-1.46665796689269e+002°)
2.38298470417284e+004	(-2.90555649149051e+000dB,-1.48329367312080e+002°)
2.43849154849229e+004	(-2.67249071000480e+000dB,-1.49888032448431e+002°)
2.49529131330801e+004	(-2.46821925108588e+000dB,-1.51349096508930e+002°)
2.55341411460712e+004	(-2.28830146582699e+000dB,-1.52719850875634e+002°)
2.61289076986823e+004	(-2.12910727361857e+000dB,-1.54007341331621e+002°)
2.67375281440123e+004	(-1.98764795091061e+000dB,-1.55218237706364e+002°)
2.73603251806772e+004	(-1.86144659959418e+000dB,-1.56358768668879e+002°)
2.79976290239096e+004	(-1.74843793128209e+000dB,-1.57434697672759e+002°)
2.86497775806430e+004	(-1.64689000792309e+000dB,-1.58451324410431e+002°)
2.93171166286742e+004	(-1.55534261949435e+000dB,-1.59413501556360e+002°)
2.99999999999999e+004	(-1.47255839649354e+000dB,-1.60325660137013e+002°)
3.06987897684225e+004	(-1.39748375783292e+000dB,-1.61191839216165e+002°)
3.14138564415269e+004	(-1.32921751606163e+000dB,-1.62015717142860e+002°)
3.21455791571281e+004	(-1.26698548784420e+000dB,-1.62800642643595e+002°)
3.28943458842954e+004	(-1.21011984578665e+000dB,-1.63549664724895e+002°)
3.36605536290588e+004	(-1.15804223713610e+000dB,-1.64265560803122e+002°)
3.44446086449064e+004	(-1.11024991269441e+000dB,-1.64950862772073e+002°)
3.52469266481858e+004	(-1.06630427455945e+000dB,-1.65607880907336e+002°)
3.60679330385222e+004	(-1.02582137765598e+000dB,-1.66238725624343e+002°)
3.69080631243713e+004	(-9.88464017275215e-001dB,-1.66845327178003e+002°)
3.77677623538249e+004	(-9.53935110183340e-001dB,-1.67429453431662e+002°)
3.86474865507939e+004	(-9.21972135571749e-001dB,-1.67992725842666e+002°)
3.95477021566921e+004	(-8.92342448131715e-001dB,-1.68536633818205e+002°)
4.04688864777495e+004	(-8.64839311783974e-001dB,-1.69062547593410e+002°)
4.14115279380864e+004	(-8.39278531293113e-001dB,-1.69571729776940e+002°)
4.23761263386825e+004	(-8.15495581830911e-001dB,-1.70065345699929e+002°)
4.33631931223777e+004	(-7.93343154802591e-001dB,-1.70544472693395e+002°)
4.43732516450461e+004	(-7.72689052900793e-001dB,-1.71010108408089e+002°)
4.54068374530861e+004	(-7.53414379163872e-001dB,-1.71463178279793e+002°)
4.64644985673743e+004	(-7.35411974377130e-001dB,-1.71904542232649e+002°)
4.75467957738332e+004	(-7.18585064926091e-001dB,-1.72335000703328e+002°)
4.86543029207677e+004	(-7.02846089550538e-001dB,-1.72755300059945e+002°)
4.97876072231266e+004	(-6.88115678638972e-001dB,-1.73166137481478e+002°)
5.09473095738521e+004	(-6.74321763968979e-001dB,-1.73568165356135e+002°)
5.21340248624810e+004	(-6.61398800315892e-001dB,-1.73961995250560e+002°)
5.33483823011675e+004	(-6.49287083262244e-001dB,-1.74348201495925e+002°)
5.45910257582993e+004	(-6.37932149956187e-001dB,-1.74727324431737e+002°)
5.58626140998858e+004	(-6.27284251577826e-001dB,-1.75099873343603e+002°)
5.71638215388972e+004	(-6.17297887952002e-001dB,-1.75466329127092e+002°)
5.84953379927411e+004	(-6.07931396153683e-001dB,-1.75827146706242e+002°)
5.98578694490661e+004	(-5.99146586132869e-001dB,-1.76182757232041e+002°)
6.12521383400856e+004	(-5.90908417383007e-001dB,-1.76533570083423e+002°)
6.26788839256209e+004	(-5.83184711516800e-001dB,-1.76879974690813e+002°)
6.41388626850667e+004	(-5.75945896326070e-001dB,-1.77222342200044e+002°)
6.56328487184863e+004	(-5.69164777507474e-001dB,-1.77561026992551e+002°)
6.71616341570499e+004	(-5.62816334750046e-001dB,-1.77896368076004e+002°)
6.87260295830329e+004	(-5.56877539320465e-001dB,-1.78228690358042e+002°)
7.03268644595973e+004	(-5.51327190657307e-001dB,-1.78558305814396e+002°)
7.19649875705844e+004	(-5.46145769808005e-001dB,-1.78885514561522e+002°)
7.36412674705506e+004	(-5.41315307818738e-001dB,-1.79210605842800e+002°)
7.53565929452870e+004	(-5.36819267426065e-001dB,-1.79533858936406e+002°)
7.71118734830655e+004	(-5.32642436604547e-001dB,-1.79855543992135e+002°)
7.89080397568611e+004	(-5.28770832702760e-001dB,1.79824077196271e+002°)
8.07460441178071e+004	(-5.25191616054028e-001dB,1.79504750477437e+002°)
8.26268611001446e+004	(-5.21893012081973e-001dB,1.79186228681999e+002°)
8.45514879379332e+004	(-5.18864241037570e-001dB,1.78868271010826e+002°)
8.65209450937978e+004	(-5.16095454605672e-001dB,1.78550642467525e+002°)
8.85362767999911e+004	(-5.13577678707609e-001dB,1.78233113331351e+002°)
9.05985516120600e+004	(-5.11302761904116e-001dB,1.77915458667021e+002°)
9.27088629754072e+004	(-5.09263328870392e-001dB,1.77597457868271e+002°)
9.48683298050509e+004	(-5.07452738475078e-001dB,1.77278894232301e+002°)
9.70780970788880e+004	(-5.05865046047113e-001dB,1.76959554562509e+002°)
9.93393364447768e+004	(-5.04494969460683e-001dB,1.76639228797176e+002°)
1.00000000000000e+005	(-5.04140226624384e-001dB,1.76546803005969e+002°)
Step Information: Run=59  (Run: 59/100)
3.00000000000000e+003	(7.56690779933824e-002dB,1.74520768954108e+002°)
3.06987897684226e+003	(7.49710353556335e-002dB,1.74386504285670e+002°)
3.14138564415270e+003	(7.42333381915764e-002dB,1.74248621532168e+002°)
3.21455791571282e+003	(7.34534181746386e-002dB,1.74106999322989e+002°)
3.28943458842955e+003	(7.26285110334949e-002dB,1.73961510553733e+002°)
3.36605536290589e+003	(7.17556389138569e-002dB,1.73812022012141e+002°)
3.44446086449065e+003	(7.08315909067885e-002dB,1.73658393973819e+002°)
3.52469266481859e+003	(6.98529015285869e-002dB,1.73500479764955e+002°)
3.60679330385224e+003	(6.88158269101982e-002dB,1.73338125288898e+002°)
3.69080631243714e+003	(6.77163184194135e-002dB,1.73171168513166e+002°)
3.77677623538250e+003	(6.65499934053211e-002dB,1.72999438913043e+002°)
3.86474865507940e+003	(6.53121027100611e-002dB,1.72822756867555e+002°)
3.95477021566922e+003	(6.39974945451421e-002dB,1.72640933003089e+002°)
4.04688864777496e+003	(6.26005742738237e-002dB,1.72453767479439e+002°)
4.14115279380865e+003	(6.11152595759224e-002dB,1.72261049212453e+002°)
4.23761263386826e+003	(5.95349303972238e-002dB,1.72062555026774e+002°)
4.33631931223778e+003	(5.78523729992395e-002dB,1.71858048731431e+002°)
4.43732516450462e+003	(5.60597173235251e-002dB,1.71647280110180e+002°)
4.54068374530862e+003	(5.41483667710671e-002dB,1.71429983817528e+002°)
4.64644985673744e+003	(5.21089193573701e-002dB,1.71205878170271e+002°)
4.75467957738334e+003	(4.99310790485891e-002dB,1.70974663823158e+002°)
4.86543029207679e+003	(4.76035558972077e-002dB,1.70736022315867e+002°)
4.97876072231268e+003	(4.51139533783315e-002dB,1.70489614476877e+002°)
5.09473095738523e+003	(4.24486410719741e-002dB,1.70235078668007e+002°)
5.21340248624812e+003	(3.95926105368487e-002dB,1.69972028851297e+002°)
5.33483823011676e+003	(3.65293118650289e-002dB,1.69700052457537e+002°)
5.45910257582995e+003	(3.32404679877235e-002dB,1.69418708033011e+002°)
5.58626140998860e+003	(2.97058633040548e-002dB,1.69127522637943e+002°)
5.71638215388974e+003	(2.59031026119025e-002dB,1.68825988966517e+002°)
5.84953379927413e+003	(2.18073356160069e-002dB,1.68513562154272e+002°)
5.98578694490663e+003	(1.73909414432255e-002dB,1.68189656233960e+002°)
6.12521383400858e+003	(1.26231665852975e-002dB,1.67853640195505e+002°)
6.26788839256211e+003	(7.46970847508989e-003dB,1.67504833599514e+002°)
6.41388626850669e+003	(1.89223543967583e-003dB,1.67142501686542e+002°)
6.56328487184865e+003	(-4.15216799528765e-003dB,1.66765849916082e+002°)
6.71616341570501e+003	(-1.07116436168244e-002dB,1.66374017859645e+002°)
6.87260295830331e+003	(-1.78403056242375e-002dB,1.65966072361309e+002°)
7.03268644595976e+003	(-2.55991092655374e-002dB,1.65540999866398e+002°)
7.19649875705846e+003	(-3.40568648443709e-002dB,1.65097697804298e+002°)
