Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
1.13937494928136e+004	(-3.06395786653690e+001dB,1.27008367384313e+002°)
1.14815362149691e+004	(-3.08371864897426e+001dB,1.26713772356950e+002°)
1.15699993175024e+004	(-3.10348323925797e+001dB,1.26421467707412e+002°)
1.16591440117986e+004	(-3.12325158164479e+001dB,1.26131431062046e+002°)
1.17489755493955e+004	(-3.14302362172553e+001dB,1.25843640309147e+002°)
1.18394992222933e+004	(-3.16279930637957e+001dB,1.25558073593134e+002°)
1.19307203632656e+004	(-3.18257858373153e+001dB,1.25274709308851e+002°)
1.20226443461744e+004	(-3.20236140310981e+001dB,1.24993526095989e+002°)
1.21152765862861e+004	(-3.22214771500708e+001dB,1.24714502833622e+002°)
1.22086225405910e+004	(-3.24193747104257e+001dB,1.24437618634857e+002°)
1.23026877081241e+004	(-3.26173062392600e+001dB,1.24162852841600e+002°)
1.23974776302897e+004	(-3.28152712742320e+001dB,1.23890185019426e+002°)
1.24929978911876e+004	(-3.30132693632327e+001dB,1.23619594952556e+002°)
1.25892541179419e+004	(-3.32113000640724e+001dB,1.23351062638940e+002°)
1.26862519810329e+004	(-3.34093629441808e+001dB,1.23084568285435e+002°)
1.27839971946305e+004	(-3.36074575803213e+001dB,1.22820092303085e+002°)
1.28824955169316e+004	(-3.38055835583177e+001dB,1.22557615302492e+002°)
1.29817527504988e+004	(-3.40037404727934e+001dB,1.22297118089282e+002°)
1.30817747426022e+004	(-3.42019279269220e+001dB,1.22038581659660e+002°)
1.31825673855644e+004	(-3.44001455321895e+001dB,1.21781987196047e+002°)
1.32841366171068e+004	(-3.45983929081660e+001dB,1.21527316062809e+002°)
1.33864884207002e+004	(-3.47966696822892e+001dB,1.21274549802060e+002°)
1.34896288259168e+004	(-3.49949754896555e+001dB,1.21023670129547e+002°)
1.35935639087856e+004	(-3.51933099728222e+001dB,1.20774658930614e+002°)
1.36982997921500e+004	(-3.53916727816169e+001dB,1.20527498256231e+002°)
1.38038426460292e+004	(-3.55900635729564e+001dB,1.20282170319108e+002°)
1.39101986879808e+004	(-3.57884820106723e+001dB,1.20038657489863e+002°)
1.40173741834680e+004	(-3.59869277653451e+001dB,1.19796942293264e+002°)
1.41253754462279e+004	(-3.61854005141452e+001dB,1.19557007404542e+002°)
1.42342088386437e+004	(-3.63838999406804e+001dB,1.19318835645746e+002°)
1.43438807721200e+004	(-3.65824257348506e+001dB,1.19082409982183e+002°)
1.44543977074596e+004	(-3.67809775927077e+001dB,1.18847713518889e+002°)
1.45657661552449e+004	(-3.69795552163223e+001dB,1.18614729497180e+002°)
