Freq.	V(vin)/I(V3)
3.38064836205900e+004	(7.88367799058297e+001dB,-1.79617208910126e+002°)
3.38844156139121e+004	(7.88369964375969e+001dB,-1.79628384553004e+002°)
3.39625272590327e+004	(7.88372119466701e+001dB,-1.79639558599738e+002°)
3.40408189700919e+004	(7.88374264376290e+001dB,-1.79650731107747e+002°)
3.41192911621846e+004	(7.88376399150313e+001dB,-1.79661902134461e+002°)
3.41979442513626e+004	(7.88378523834131e+001dB,-1.79673071737323e+002°)
3.42767786546368e+004	(7.88380638472890e+001dB,-1.79684239973780e+002°)
3.43557947899792e+004	(7.88382743111521e+001dB,-1.79695406901294e+002°)
3.44349930763255e+004	(7.88384837794743e+001dB,-1.79706572577334e+002°)
3.45143739335773e+004	(7.88386922567059e+001dB,-1.79717737059383e+002°)
3.45939377826038e+004	(7.88388997472761e+001dB,-1.79728900404935e+002°)
3.46736850452448e+004	(7.88391062555933e+001dB,-1.79740062671492e+002°)
3.47536161443122e+004	(7.88393117860446e+001dB,-1.79751223916568e+002°)
3.48337315035928e+004	(7.88395163429964e+001dB,-1.79762384197692e+002°)
3.49140315478502e+004	(7.88397199307940e+001dB,-1.79773543572399e+002°)
3.49945167028273e+004	(7.88399225537623e+001dB,-1.79784702098245e+002°)
3.50751873952483e+004	(7.88401242162055e+001dB,-1.79795859832789e+002°)
3.51560440528213e+004	(7.88403249224071e+001dB,-1.79807016833607e+002°)
3.52370871042402e+004	(7.88405246766305e+001dB,-1.79818173158287e+002°)
3.53183169791871e+004	(7.88407234831184e+001dB,-1.79829328864432e+002°)
3.53997341083349e+004	(7.88409213460935e+001dB,-1.79840484009654e+002°)
3.54813389233490e+004	(7.88411182697582e+001dB,-1.79851638651582e+002°)
3.55631318568899e+004	(7.88413142582948e+001dB,-1.79862792847857e+002°)
3.56451133426158e+004	(7.88415093158657e+001dB,-1.79873946656135e+002°)
3.57272838151842e+004	(7.88417034466134e+001dB,-1.79885100134086e+002°)
3.58096437102549e+004	(7.88418966546606e+001dB,-1.79896253339392e+002°)
3.58921934644918e+004	(7.88420889441102e+001dB,-1.79907406329752e+002°)
3.59749335155655e+004	(7.88422803190455e+001dB,-1.79918559162882e+002°)
3.60578643021555e+004	(7.88424707835303e+001dB,-1.79929711896507e+002°)
3.61409862639526e+004	(7.88426603416089e+001dB,-1.79940864588372e+002°)
3.62242998416611e+004	(7.88428489973062e+001dB,-1.79952017296237e+002°)
3.63078054770013e+004	(7.88430367546279e+001dB,-1.79963170077876e+002°)
3.63915036127119e+004	(7.88432236175604e+001dB,-1.79974322991082e+002°)
3.64753946925519e+004	(7.88434095900711e+001dB,-1.79985476093662e+002°)
3.65594791613036e+004	(7.88435946761082e+001dB,-1.79996629443440e+002°)
3.66437574647744e+004	(7.88437788796011e+001dB,1.79992216901746e+002°)
3.67282300497995e+004	(7.88439622044602e+001dB,1.79981062884034e+002°)
3.68128973642442e+004	(7.88441446545773e+001dB,1.79969908445552e+002°)
3.68977598570061e+004	(7.88443262338253e+001dB,1.79958753528403e+002°)
3.69828179780176e+004	(7.88445069460588e+001dB,1.79947598074681e+002°)
3.70680721782486e+004	(7.88446867951133e+001dB,1.79936442026457e+002°)
3.71535229097082e+004	(7.88448657848065e+001dB,1.79925285325783e+002°)
3.72391706254478e+004	(7.88450439189373e+001dB,1.79914127914693e+002°)
3.73250157795630e+004	(7.88452212012864e+001dB,1.79902969735205e+002°)
3.74110588271962e+004	(7.88453976356164e+001dB,1.79891810729315e+002°)
3.74973002245392e+004	(7.88455732256716e+001dB,1.79880650839000e+002°)
3.75837404288353e+004	(7.88457479751785e+001dB,1.79869490006222e+002°)
3.76703798983817e+004	(7.88459218878454e+001dB,1.79858328172913e+002°)
3.77572190925324e+004	(7.88460949673627e+001dB,1.79847165280998e+002°)
3.78442584717001e+004	(7.88462672174031e+001dB,1.79836001272371e+002°)
3.79314984973589e+004	(7.88464386416216e+001dB,1.79824836088912e+002°)
3.80189396320468e+004	(7.88466092436555e+001dB,1.79813669672475e+002°)
3.81065823393680e+004	(7.88467790271243e+001dB,1.79802501964899e+002°)
3.81944270839953e+004	(7.88469479956304e+001dB,1.79791332907996e+002°)
3.82824743316729e+004	(7.88471161527585e+001dB,1.79780162443561e+002°)
3.83707245492185e+004	(7.88472835020759e+001dB,1.79768990513364e+002°)
3.84591782045260e+004	(7.88474500471329e+001dB,1.79757817059153e+002°)
3.85478357665678e+004	(7.88476157914624e+001dB,1.79746642022657e+002°)
3.86366977053975e+004	(7.88477807385802e+001dB,1.79735465345577e+002°)
3.87257644921523e+004	(7.88479448919849e+001dB,1.79724286969597e+002°)
3.88150365990553e+004	(7.88481082551586e+001dB,1.79713106836373e+002°)
3.89045144994185e+004	(7.88482708315660e+001dB,1.79701924887542e+002°)
3.89941986676448e+004	(7.88484326246551e+001dB,1.79690741064712e+002°)
3.90840895792306e+004	(7.88485936378572e+001dB,1.79679555309471e+002°)
3.91741877107687e+004	(7.88487538745871e+001dB,1.79668367563383e+002°)
3.92644935399504e+004	(7.88489133382426e+001dB,1.79657177767986e+002°)
3.93550075455681e+004	(7.88490720322054e+001dB,1.79645985864793e+002°)
3.94457302075182e+004	(7.88492299598403e+001dB,1.79634791795290e+002°)
3.95366620068031e+004	(7.88493871244959e+001dB,1.79623595500946e+002°)
3.96278034255343e+004	(7.88495435295047e+001dB,1.79612396923195e+002°)
3.97191549469343e+004	(7.88496991781826e+001dB,1.79601196003450e+002°)
3.98107170553400e+004	(7.88498540738294e+001dB,1.79589992683094e+002°)
3.99024902362044e+004	(7.88500082197288e+001dB,1.79578786903491e+002°)
3.99944749761000e+004	(7.88501616191487e+001dB,1.79567578605971e+002°)
4.00866717627205e+004	(7.88503142753407e+001dB,1.79556367731840e+002°)
4.01790810848842e+004	(7.88504661915405e+001dB,1.79545154222378e+002°)
4.02717034325361e+004	(7.88506173709683e+001dB,1.79533938018835e+002°)
4.03645392967506e+004	(7.88507678168281e+001dB,1.79522719062433e+002°)
4.04575891697344e+004	(7.88509175323085e+001dB,1.79511497294372e+002°)
4.05508535448284e+004	(7.88510665205824e+001dB,1.79500272655815e+002°)
4.06443329165113e+004	(7.88512147848070e+001dB,1.79489045087902e+002°)
4.07380277804013e+004	(7.88513623281243e+001dB,1.79477814531741e+002°)
4.08319386332592e+004	(7.88515091536605e+001dB,1.79466580928415e+002°)
4.09260659729911e+004	(7.88516552645266e+001dB,1.79455344218974e+002°)
4.10204102986506e+004	(7.88518006638184e+001dB,1.79444104344438e+002°)
4.11149721104421e+004	(7.88519453546164e+001dB,1.79432861245803e+002°)
4.12097519097229e+004	(7.88520893399856e+001dB,1.79421614864025e+002°)
4.13047501990060e+004	(7.88522326229766e+001dB,1.79410365140035e+002°)
4.13999674819629e+004	(7.88523752066243e+001dB,1.79399112014735e+002°)
4.14954042634261e+004	(7.88525170939490e+001dB,1.79387855428993e+002°)
4.15910610493920e+004	(7.88526582879559e+001dB,1.79376595323645e+002°)
4.16869383470233e+004	(7.88527987916353e+001dB,1.79365331639496e+002°)
4.17830366646519e+004	(7.88529386079629e+001dB,1.79354064317322e+002°)
4.18793565117816e+004	(7.88530777398997e+001dB,1.79342793297860e+002°)
4.19758983990904e+004	(7.88532161903918e+001dB,1.79331518521821e+002°)
4.20726628384341e+004	(7.88533539623709e+001dB,1.79320239929882e+002°)
4.21696503428479e+004	(7.88534910587540e+001dB,1.79308957462682e+002°)
4.22668614265499e+004	(7.88536274824438e+001dB,1.79297671060831e+002°)
4.23642966049437e+004	(7.88537632363285e+001dB,1.79286380664906e+002°)
4.24619563946208e+004	(7.88538983232820e+001dB,1.79275086215448e+002°)
4.25598413133638e+004	(7.88540327461637e+001dB,1.79263787652961e+002°)
4.26579518801488e+004	(7.88541665078190e+001dB,1.79252484917919e+002°)
4.27562886151481e+004	(7.88542996110790e+001dB,1.79241177950758e+002°)
4.28548520397334e+004	(7.88544320587609e+001dB,1.79229866691882e+002°)
4.29536426764782e+004	(7.88545638536674e+001dB,1.79218551081656e+002°)
4.30526610491605e+004	(7.88546949985877e+001dB,1.79207231060410e+002°)
4.31519076827659e+004	(7.88548254962968e+001dB,1.79195906568439e+002°)
4.32513831034902e+004	(7.88549553495558e+001dB,1.79184577546003e+002°)
4.33510878387422e+004	(7.88550845611119e+001dB,1.79173243933318e+002°)
4.34510224171464e+004	(7.88552131336991e+001dB,1.79161905670575e+002°)
4.35511873685461e+004	(7.88553410700368e+001dB,1.79150562697916e+002°)
4.36515832240058e+004	(7.88554683728315e+001dB,1.79139214955450e+002°)
4.37522105158144e+004	(7.88555950447757e+001dB,1.79127862383251e+002°)
4.38530697774877e+004	(7.88557210885485e+001dB,1.79116504921349e+002°)
4.39541615437716e+004	(7.88558465068157e+001dB,1.79105142509743e+002°)
4.40554863506445e+004	(7.88559713022293e+001dB,1.79093775088381e+002°)
4.41570447353203e+004	(7.88560954774280e+001dB,1.79082402597186e+002°)
4.42588372362517e+004	(7.88562190350376e+001dB,1.79071024976033e+002°)
4.43608643931323e+004	(7.88563419776702e+001dB,1.79059642164757e+002°)
4.44631267468999e+004	(7.88564643079248e+001dB,1.79048254103157e+002°)
4.45656248397393e+004	(7.88565860283873e+001dB,1.79036860730988e+002°)
4.46683592150853e+004	(7.88567071416307e+001dB,1.79025461987966e+002°)
4.47713304176252e+004	(7.88568276502145e+001dB,1.79014057813767e+002°)
4.48745389933021e+004	(7.88569475566855e+001dB,1.79002648148023e+002°)
4.49779854893177e+004	(7.88570668635778e+001dB,1.78991232930325e+002°)
4.50816704541349e+004	(7.88571855734120e+001dB,1.78979812100222e+002°)
4.51855944374811e+004	(7.88573036886966e+001dB,1.78968385597225e+002°)
4.52897579903509e+004	(7.88574212119266e+001dB,1.78956953360794e+002°)
4.53941616650091e+004	(7.88575381455849e+001dB,1.78945515330354e+002°)
4.54988060149936e+004	(7.88576544921414e+001dB,1.78934071445282e+002°)
4.56036915951183e+004	(7.88577702540533e+001dB,1.78922621644911e+002°)
4.57088189614762e+004	(7.88578854337655e+001dB,1.78911165868534e+002°)
4.58141886714420e+004	(7.88580000337102e+001dB,1.78899704055400e+002°)
4.59198012836755e+004	(7.88581140563072e+001dB,1.78888236144706e+002°)
4.60256573581242e+004	(7.88582275039639e+001dB,1.78876762075612e+002°)
4.61317574560265e+004	(7.88583403790753e+001dB,1.78865281787229e+002°)
4.62381021399146e+004	(7.88584526840240e+001dB,1.78853795218625e+002°)
4.63446919736173e+004	(7.88585644211804e+001dB,1.78842302308818e+002°)
4.64515275222634e+004	(7.88586755929029e+001dB,1.78830802996785e+002°)
4.65586093522843e+004	(7.88587862015373e+001dB,1.78819297221452e+002°)
4.66659380314173e+004	(7.88588962494176e+001dB,1.78807784921702e+002°)
4.67735141287082e+004	(7.88590057388656e+001dB,1.78796266036366e+002°)
4.68813382145149e+004	(7.88591146721913e+001dB,1.78784740504234e+002°)
4.69894108605098e+004	(7.88592230516922e+001dB,1.78773208264042e+002°)
4.70977326396836e+004	(7.88593308796545e+001dB,1.78761669254482e+002°)
4.72063041263473e+004	(7.88594381583521e+001dB,1.78750123414194e+002°)
4.73151258961363e+004	(7.88595448900472e+001dB,1.78738570681773e+002°)
4.74241985260127e+004	(7.88596510769903e+001dB,1.78727010995761e+002°)
4.75335225942687e+004	(7.88597567214200e+001dB,1.78715444294654e+002°)
4.76430986805297e+004	(7.88598618255632e+001dB,1.78703870516896e+002°)
4.77529273657572e+004	(7.88599663916353e+001dB,1.78692289600880e+002°)
4.78630092322519e+004	(7.88600704218400e+001dB,1.78680701484953e+002°)
4.79733448636569e+004	(7.88601739183696e+001dB,1.78669106107407e+002°)
4.80839348449609e+004	(7.88602768834046e+001dB,1.78657503406483e+002°)
4.81947797625007e+004	(7.88603793191143e+001dB,1.78645893320373e+002°)
4.83058802039652e+004	(7.88604812276564e+001dB,1.78634275787212e+002°)
4.84172367583978e+004	(7.88605826111773e+001dB,1.78622650745090e+002°)
4.85288500162000e+004	(7.88606834718121e+001dB,1.78611018132040e+002°)
4.86407205691340e+004	(7.88607838116846e+001dB,1.78599377886041e+002°)
4.87528490103265e+004	(7.88608836329073e+001dB,1.78587729945024e+002°)
4.88652359342712e+004	(7.88609829375814e+001dB,1.78576074246859e+002°)
4.89778819368324e+004	(7.88610817277973e+001dB,1.78564410729370e+002°)
4.90907876152480e+004	(7.88611800056340e+001dB,1.78552739330320e+002°)
4.92039535681328e+004	(7.88612777731594e+001dB,1.78541059987422e+002°)
4.93173803954813e+004	(7.88613750324306e+001dB,1.78529372638333e+002°)
4.94310686986712e+004	(7.88614717854934e+001dB,1.78517677220651e+002°)
4.95450190804666e+004	(7.88615680343829e+001dB,1.78505973671922e+002°)
4.96592321450212e+004	(7.88616637811233e+001dB,1.78494261929637e+002°)
4.97737084978811e+004	(7.88617590277277e+001dB,1.78482541931227e+002°)
4.98884487459887e+004	(7.88618537761987e+001dB,1.78470813614073e+002°)
5.00034534976853e+004	(7.88619480285278e+001dB,1.78459076915488e+002°)
5.01187233627147e+004	(7.88620417866961e+001dB,1.78447331772734e+002°)
5.02342589522261e+004	(7.88621350526737e+001dB,1.78435578123019e+002°)
5.03500608787779e+004	(7.88622278284202e+001dB,1.78423815903485e+002°)
5.04661297563402e+004	(7.88623201158846e+001dB,1.78412045051221e+002°)
5.05824662002987e+004	(7.88624119170051e+001dB,1.78400265503256e+002°)
5.06990708274577e+004	(7.88625032337097e+001dB,1.78388477196557e+002°)
5.08159442560433e+004	(7.88625940679157e+001dB,1.78376680068035e+002°)
5.09330871057068e+004	(7.88626844215298e+001dB,1.78364874054537e+002°)
5.10504999975278e+004	(7.88627742964487e+001dB,1.78353059092856e+002°)
5.11681835540179e+004	(7.88628636945583e+001dB,1.78341235119718e+002°)
5.12861383991236e+004	(7.88629526177344e+001dB,1.78329402071792e+002°)
5.14043651582297e+004	(7.88630410678423e+001dB,1.78317559885683e+002°)
5.15228644581627e+004	(7.88631290467372e+001dB,1.78305708497934e+002°)
5.16416369271941e+004	(7.88632165562641e+001dB,1.78293847845030e+002°)
5.17606831950437e+004	(7.88633035982575e+001dB,1.78281977863389e+002°)
5.18800038928831e+004	(7.88633901745422e+001dB,1.78270098489370e+002°)
5.19995996533385e+004	(7.88634762869326e+001dB,1.78258209659263e+002°)
5.21194711104949e+004	(7.88635619372329e+001dB,1.78246311309300e+002°)
5.22396188998988e+004	(7.88636471272375e+001dB,1.78234403375645e+002°)
5.23600436585618e+004	(7.88637318587306e+001dB,1.78222485794403e+002°)
5.24807460249641e+004	(7.88638161334867e+001dB,1.78210558501607e+002°)
5.26017266390574e+004	(7.88638999532701e+001dB,1.78198621433231e+002°)
5.27229861422690e+004	(7.88639833198352e+001dB,1.78186674525181e+002°)
5.28445251775047e+004	(7.88640662349267e+001dB,1.78174717713297e+002°)
5.29663443891524e+004	(7.88641487002794e+001dB,1.78162750933354e+002°)
5.30884444230855e+004	(7.88642307176181e+001dB,1.78150774121057e+002°)
5.32108259266660e+004	(7.88643122886582e+001dB,1.78138787212047e+002°)
5.33334895487487e+004	(7.88643934151052e+001dB,1.78126790141899e+002°)
5.34564359396837e+004	(7.88644740986547e+001dB,1.78114782846118e+002°)
5.35796657513207e+004	(7.88645543409930e+001dB,1.78102765260138e+002°)
5.37031796370117e+004	(7.88646341437965e+001dB,1.78090737319333e+002°)
5.38269782516153e+004	(7.88647135087320e+001dB,1.78078698958996e+002°)
5.39510622514992e+004	(7.88647924374571e+001dB,1.78066650114363e+002°)
5.40754322945445e+004	(7.88648709316195e+001dB,1.78054590720593e+002°)
5.42000890401487e+004	(7.88649489928575e+001dB,1.78042520712775e+002°)
5.43250331492296e+004	(7.88650266227998e+001dB,1.78030440025929e+002°)
5.44502652842284e+004	(7.88651038230661e+001dB,1.78018348595006e+002°)
5.45757861091133e+004	(7.88651805952662e+001dB,1.78006246354884e+002°)
5.47015962893833e+004	(7.88652569410008e+001dB,1.77994133240367e+002°)
5.48276964920715e+004	(7.88653328618613e+001dB,1.77982009186193e+002°)
5.49540873857486e+004	(7.88654083594297e+001dB,1.77969874127021e+002°)
5.50807696405264e+004	(7.88654834352786e+001dB,1.77957727997439e+002°)
5.52077439280618e+004	(7.88655580909716e+001dB,1.77945570731966e+002°)
5.53350109215597e+004	(7.88656323280630e+001dB,1.77933402265042e+002°)
5.54625712957771e+004	(7.88657061480979e+001dB,1.77921222531036e+002°)
5.55904257270263e+004	(7.88657795526122e+001dB,1.77909031464240e+002°)
5.57185748931789e+004	(7.88658525431329e+001dB,1.77896828998875e+002°)
5.58470194736690e+004	(7.88659251211774e+001dB,1.77884615069083e+002°)
5.59757601494969e+004	(7.88659972882547e+001dB,1.77872389608933e+002°)
5.61047976032329e+004	(7.88660690458643e+001dB,1.77860152552416e+002°)
5.62341325190207e+004	(7.88661403954969e+001dB,1.77847903833448e+002°)
5.63637655825812e+004	(7.88662113386342e+001dB,1.77835643385871e+002°)
5.64936974812159e+004	(7.88662818767488e+001dB,1.77823371143442e+002°)
5.66239289038110e+004	(7.88663520113047e+001dB,1.77811087039844e+002°)
5.67544605408403e+004	(7.88664217437566e+001dB,1.77798791008686e+002°)
5.68852930843697e+004	(7.88664910755507e+001dB,1.77786482983494e+002°)
5.70164272280603e+004	(7.88665600081243e+001dB,1.77774162897717e+002°)
5.71478636671722e+004	(7.88666285429056e+001dB,1.77761830684721e+002°)
5.72796030985684e+004	(7.88666966813145e+001dB,1.77749486277799e+002°)
5.74116462207182e+004	(7.88667644247617e+001dB,1.77737129610156e+002°)
5.75439937337011e+004	(7.88668317746495e+001dB,1.77724760614927e+002°)
5.76766463392104e+004	(7.88668987323713e+001dB,1.77712379225153e+002°)
5.78096047405571e+004	(7.88669652993120e+001dB,1.77699985373803e+002°)
5.79428696426734e+004	(7.88670314768477e+001dB,1.77687578993762e+002°)
5.80764417521165e+004	(7.88670972663460e+001dB,1.77675160017829e+002°)
5.82103217770724e+004	(7.88671626691657e+001dB,1.77662728378727e+002°)
5.83445104273597e+004	(7.88672276866574e+001dB,1.77650284009091e+002°)
5.84790084144332e+004	(7.88672923201628e+001dB,1.77637826841474e+002°)
5.86138164513880e+004	(7.88673565710154e+001dB,1.77625356808347e+002°)
5.87489352529627e+004	(7.88674204405401e+001dB,1.77612873842092e+002°)
5.88843655355439e+004	(7.88674839300529e+001dB,1.77600377875007e+002°)
5.90201080171694e+004	(7.88675470408621e+001dB,1.77587868839310e+002°)
5.91561634175323e+004	(7.88676097742672e+001dB,1.77575346667129e+002°)
5.92925324579849e+004	(7.88676721315593e+001dB,1.77562811290507e+002°)
5.94292158615421e+004	(7.88677341140210e+001dB,1.77550262641401e+002°)
5.95662143528859e+004	(7.88677957229270e+001dB,1.77537700651679e+002°)
5.97035286583685e+004	(7.88678569595433e+001dB,1.77525125253122e+002°)
5.98411595060167e+004	(7.88679178251277e+001dB,1.77512536377428e+002°)
5.99791076255357e+004	(7.88679783209297e+001dB,1.77499933956198e+002°)
6.01173737483125e+004	(7.88680384481907e+001dB,1.77487317920957e+002°)
6.02559586074204e+004	(7.88680982081438e+001dB,1.77474688203124e+002°)
6.03948629376226e+004	(7.88681576020136e+001dB,1.77462044734043e+002°)
6.05340874753759e+004	(7.88682166310171e+001dB,1.77449387444960e+002°)
6.06736329588351e+004	(7.88682752963626e+001dB,1.77436716267036e+002°)
6.08135001278563e+004	(7.88683335992506e+001dB,1.77424031131334e+002°)
6.09536897240014e+004	(7.88683915408734e+001dB,1.77411331968835e+002°)
6.10942024905416e+004	(7.88684491224150e+001dB,1.77398618710419e+002°)
6.12350391724617e+004	(7.88685063450517e+001dB,1.77385891286879e+002°)
6.13762005164638e+004	(7.88685632099514e+001dB,1.77373149628913e+002°)
6.15176872709711e+004	(7.88686197182741e+001dB,1.77360393667126e+002°)
6.16595001861325e+004	(7.88686758711719e+001dB,1.77347623332034e+002°)
